,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,is_red
2622,-0.30195908960270074,-0.18099174501966547,-1.0263129020441186,-0.6884328765133165,-0.9050898783438557,0.7463461160606998,-0.29088193875935514,-1.0490787201223917,0.21017532746609527,-0.9626049390750804,0.6385503336028275,7,0
3368,-0.30195908960270074,-0.9747664987104812,-0.44783612025443503,-0.9250473964665745,-0.21845707993481953,1.0403703480614483,0.5327690627935414,-0.6545092772906211,-0.3859096487521663,-0.3491842573077406,-0.2553988955515792,6,0
1835,1.3572370875066664,2.696441737109541,0.7091174433249314,1.2242011597755194,7.563381302034255,0.09949280565905282,1.7564791222435592,1.5958740703855772,-1.3131529450916792,0.6147625283266507,-0.9868119012233645,5,0
30,-0.9305309231205855,0.8222147569544115,-1.0320190430173843,-0.09847944135837348,0.03259169869235881,0.1075920895847071,1.080497735368687,-0.5017529270490978,0.25195841947368747,-0.6972326759296462,-0.30317536414843055,5,1
789,0.16107692209242377,0.5708233112305452,-0.5185144220985403,0.25625952402130414,0.2451289181421196,0.49011516072633415,2.2056295207393157,0.6642772014889682,-1.4326538885351494,-0.8152588297314148,-1.0541133558585118,5,1
3719,-0.30195908960270074,0.2158956318257421,0.9570360640919388,0.31717883328803026,-0.35578363961662685,1.0991751944615982,1.4505516073810547,0.5258552423671855,-0.05475132863090923,-0.08628967940745241,-0.8242756777407458,5,0
2910,-0.894529152856046,0.9104485413052057,-1.1089524422997876,0.23830732663694418,-0.676212278874177,0.8051509624608495,0.7445650346214291,0.5191676246920638,0.21017532746609527,-0.08628967940745241,-0.8242756777407458,5,0
1751,-0.18344507695203105,-1.1732101871331848,-0.44783612025443503,-0.7673043831644025,0.010420519534859058,0.27590734485950197,0.34450597672430794,-0.6444778507779572,1.2698819518541102,0.17660489849283625,0.7198184453441369,7,0
131,-0.4204731022533693,-0.3794354334423695,-0.11727795923175896,0.23830732663694418,-0.35578363961662685,0.7463461160606998,1.5211502646570172,0.592731419118328,1.7335036000238697,0.4394994763931249,-0.6617394542581272,7,0
626,0.8831810369039897,2.795663581320893,-1.77006876434514,0.7904078731945464,2.299196514231646,-0.782579890343193,0.9092952349320084,1.4286836285076838,0.8724919677086036,-0.3491842573077406,-1.1493481247059845,4,0
3631,-0.30195908960270074,0.2158956318257421,-0.6957547410214424,0.31717883328803026,-0.4473346794044984,-0.8413847367433428,-0.3379477102766635,-0.13621890746922946,-0.8495312969219228,-0.9626049390750804,0.23220977489627956,6,0
1539,-0.6432657006961093,-0.7699310659634073,0.25174250927972597,-0.5241661998139866,-0.4774976279870665,1.733315141936622,0.41150045758074577,0.20846542396955312,0.9646790113235786,0.7190811696915763,-0.49090986207595044,5,1
1109,1.4250439007601197,-0.32301294023209004,0.8165975922904545,-0.31132282058617994,1.7753968981803963,1.0638997674387747,0.5939542606138207,0.7702799404469636,-0.9143116399170458,0.6010550158898077,0.35389537859789244,6,1
100,-0.011282211362261343,0.45909377979771565,0.14904158509595705,-0.31132282058617994,-0.0736769110325213,-0.46619251712773346,0.10741078585895429,0.24026624565692817,0.5759223248600008,-0.2841411376234566,-0.2093081151846706,6,1
3878,-0.4204731022533693,0.7120048528825017,-0.19991749948742807,0.7509721198690033,1.0632574770953813,1.334394580062197,0.7445650346214291,0.9672380089247707,-0.05475132863090923,0.001341846559310476,-0.9055437894820552,5,0
4817,-1.2500711908080528,1.0592813076222338,-0.6957547410214424,-0.5306898632111444,-0.676212278874177,0.15829765205920254,-0.3850134817939719,-0.918670175457649,0.07771199941759302,1.22818321009399,0.5572822218615168,6,0
2109,1.0016950495546595,-0.4786572776537213,-0.19991749948742807,0.8495615031828607,-0.35578363961662685,1.3931994264623466,1.1210912067598962,0.960550391249649,-0.45214131277641595,0.5271310023598879,-0.8242756777407458,6,0
1443,-0.8156248341507949,0.2914994826484715,-0.36446303582288697,-0.5596400963519543,-0.6262736816018989,-0.7530848204839538,-0.7440402949620619,-1.8691882596074019,0.4463367627054749,-0.9922980604340679,1.1987006192717338,5,1
1067,0.7646670242533211,-0.8755446544991291,0.048001121279579305,-0.747586506501631,-0.40155915951056265,-0.13572657994154608,-0.3144148245180093,-0.5776016740268147,-0.5846046408249183,0.001341846559310476,0.4760141101202075,7,0
4680,-0.06493106430136242,3.490216490800356,-2.4311850863904927,-1.0039189031176607,0.5597267582620881,-0.6061653511427438,-0.1261517384487758,-0.44050551168695024,-0.12098299265516183,-0.8749734131083174,-0.2553988955515792,4,0
2501,-0.538987114904038,0.3151174760370941,0.5438383628135937,0.0016928066836862405,-0.3100081197226911,0.21710249845935226,1.238755635553167,0.368696227001956,-0.3196779847279137,0.26423642445959916,-0.5804713425168164,5,0
2256,0.2906109736506445,-1.3716538755558887,0.13064066153524798,-0.9842010264548893,-0.3100081197226911,-0.6649701975428935,-0.24381616724204674,-0.6377902331028356,-1.4456162731401814,1.6663408399278044,-0.09286267206895914,5,0
1083,0.21852996657731882,-0.6023367688141634,0.9192985164742234,-0.09847944135837348,-0.32872157437223426,1.5420536063658086,0.38109149040856666,-0.3056478599767947,0.12237285731916156,0.660068092790692,1.4803023661630152,6,1
2992,-0.30195908960270074,-0.776322810287777,-0.5304756605101041,0.888997256508404,-0.35578363961662685,-0.370945965542145,-0.19675039572473838,0.3118514767634774,-0.5183729768006685,-0.4368157832745035,-0.011594560327649826,7,0
861,-1.4476083234846429,2.6936844084543035,1.9976582204037963,-0.38227061366211557,-1.0300943985564441,-0.08366944598610641,1.262951538401762,-1.6836834664309102,2.2605346328688376,-0.3431542145243409,1.0109661213442138,6,1
2393,-0.538987114904038,-1.0739883429218329,0.048001121279579305,-0.9644831497921176,2.161869954549839,0.45232188405995116,-0.05555308117281325,-0.07603034839317149,0.40887031953884717,0.001341846559310476,-0.7430075659994365,6,0
903,-0.8730778786356905,0.3473642483648862,-1.0833695051092689,2.4556411093753057,-0.5837662377119469,-0.46619251712773346,-0.8656761636507785,-0.2897474491331072,0.6407151059372652,-0.4021672914252252,0.35389537859789244,7,1
1055,2.06832116341068,-0.18099174501966547,0.6264779030692623,-0.826458013152717,0.14774707921666638,-0.370945965542145,-0.643875225139168,0.024283916733542295,-1.511847937164434,-0.4368157832745035,-0.41793511903419783,5,0
109,-0.12618830033205244,1.436727179834973,1.2787517511174142,-0.38227061366211557,0.7339645228765689,2.0202074452928422,3.2395344045934067,0.08126213721993523,-0.6551405156079939,0.18796347758361737,-1.0541133558585118,5,1
1566,0.8831810369039897,-0.9747664987104812,1.2875942251146149,2.298825437896567,0.010420519534859058,0.04068795925890309,0.4621704055175789,1.8633787773901844,-0.8495312969219228,-0.6997103611747921,-1.0680800129646753,5,0
1261,0.5276389989519829,-0.8755446544991291,2.857745489972327,-0.9644831497921176,0.19352259911060218,-0.2533362727418455,0.4151046340002705,0.19147435861143572,0.8724919677086036,1.3158147360607528,-0.9055437894820552,6,0
3847,-0.538987114904038,0.41433932024844616,-0.8610338215327804,1.9340447196352937,0.4224001985802808,0.04068795925890309,0.8857623491733542,1.5289978936344348,0.47510198356309685,0.4394994763931249,-1.1493481247059845,5,0
4630,-1.3685852034587214,-0.2802135892310175,-0.11727795923175896,1.1453296531244335,-0.21845707993481953,0.45232188405995116,-0.26734905300070094,0.40547812421510665,0.2764069914903449,0.35186795042636204,-0.09286267206895914,7,0
1664,1.475751100157335,0.017451943403038586,1.0396756043476079,1.7763017063331217,0.6055022781560235,-0.1945314263416958,0.9092952349320084,2.1308834843947544,0.5413336475873495,0.7900255802601756,-1.230616236447294,4,0
748,0.05358294834930726,-0.9747664987104812,0.37855928230225533,0.3368967099508017,0.14774707921666638,0.5111267304601008,0.8857623491733542,0.592731419118328,0.7400286396601014,0.4394994763931249,-0.5804713425168164,6,0
950,0.8831810369039897,0.6623939307768256,-0.6131152007657733,-0.8856116431410317,-0.12690604014694828,-1.1942138151442412,-0.10261885269012162,-0.142906525144314,-0.7170679688734205,-0.9626049390750804,-0.8242756777407458,5,0
782,0.39088910003200494,1.6322538598424239,-1.1347199672011534,-0.09847944135837348,-0.13743807686744955,0.968268999653368,1.5062232757791951,0.7384791187595885,0.316751200550949,-0.7562457528305305,-0.3970426131121905,5,1
4742,-1.0130431655067145,-0.08176990080831344,-0.11727795923175896,-0.550407739873916,-0.49311019929843386,0.04068795925890309,-0.1261517384487758,-0.6277588065901716,0.2764069914903449,-0.26155273134097773,0.23220977489627956,6,0
927,0.046170833122633696,0.7942823740962041,-0.41581349791477146,-0.24037502751024437,0.11760658647226313,-0.46619251712773346,0.8676349651634331,0.32506843682335973,-0.7199332966852555,-0.4021672914252252,-1.1479806048222734,4,1
4183,-0.7760151402053762,0.2158956318257421,-0.2825570397430972,-0.7673043831644025,-0.21845707993481953,-0.370945965542145,-1.3263289121401394,-1.1293301322237776,0.806260303684354,1.0529201581604641,1.0448908923093756,7,0
1771,-0.4204731022533693,-0.9747664987104812,-0.6131152007657733,-0.9842010264548893,-0.21845707993481953,0.27590734485950197,0.06211134762045768,0.024283916733542295,1.0049552957571057,2.016866943794855,-0.8242756777407458,6,0
4650,-1.4870992161093912,4.1351584781741435,-2.2659060058791543,0.08056431333477215,-0.17268156004088375,-1.5470428935451395,-1.279263140622831,0.09784771115980649,1.667271935999617,-0.4368157832745035,-0.2553988955515792,5,0
4588,-0.538987114904038,0.2158956318257421,-0.034638418976089824,-0.23492171326957187,0.19352259911060218,-0.31214111914199527,-0.03202019541415906,-0.33015982004753536,0.47510198356309685,0.7900255802601756,0.4760141101202075,5,0
1924,0.8831810369039897,-0.18099174501966547,0.2132802017909171,-0.944765273129346,-0.6304367589802412,-1.7234574327455885,-0.7615396539324388,-0.34353505539777873,-0.2534463207036641,-0.7873418871415545,-0.09286267206895914,4,0
3398,-0.894529152856046,0.5135611644597982,-0.11727795923175896,0.2777430799624872,0.2850736388984734,0.9815655016612986,1.0504925494839334,0.8502046996102341,1.3361136158783629,1.4034462620275157,-0.8242756777407458,5,0
4501,-0.30195908960270074,2.597219892898189,-1.0263129020441186,1.9537625962980656,0.4224001985802808,0.3347121912596517,1.0269596637252794,1.5289978936344348,1.0711869597813584,0.4394994763931249,-0.09286267206895914,6,0
4036,0.5276389989519829,0.5135611644597982,-0.9436733617884495,-0.9842010264548893,-0.21845707993481953,0.27590734485950197,0.9092952349320084,-0.3870045702860139,-0.3196779847279137,-0.08628967940745241,-0.49920323077550716,5,0
1094,-0.9879839676054811,1.1015385855364845,-0.9293181188336156,2.100902143995628,0.6276959131516887,-0.657454052698547,-0.8960851308229577,-0.10424265595655655,0.25195841947368747,-0.9922980604340679,0.35389537859789244,6,1
1121,-0.9879839676054811,-0.1554186430828458,-1.3914722776605752,-0.5241661998139866,-0.5412587938219947,0.49011516072633415,-0.561586491928987,-1.710184151170409,0.8350934491690527,-0.6382195990287619,1.7619041130542967,6,1
1028,0.17209696099997587,-0.3794354334423695,0.13064066153524798,-0.9644831497921176,0.2850736388984734,0.9227606552611489,-0.24381616724204674,0.024283916733542295,1.4685769439268652,0.8776571062269384,-0.09286267206895914,7,0
4214,0.17209696099997587,1.6050014507846693,-0.7783942812771115,1.125611776461662,0.4681757184742165,1.9224430440636942,1.6858804649675965,1.0541770387012412,-0.9157629609461754,0.08897337252607336,-0.8242756777407458,5,0
854,0.05358294834930726,-0.9747664987104812,0.2132802017909171,-1.0039189031176607,-0.4473346794044984,0.27590734485950197,-0.5026779105872428,-0.20978270189549367,0.5413336475873495,4.032392041030399,-0.8242756777407458,7,0
2315,1.0016950495546595,1.4065577623619654,0.37855928230225533,0.3368967099508017,0.6970533179438951,0.8051509624608495,0.13271000489642024,0.8602361261229352,1.4023452799026126,0.7900255802601756,0.3947459983788982,6,0
809,-0.41345352275652864,-0.2671481745156753,0.2003920471878415,0.18531173094536857,-0.37122901826218613,-1.1356078916255807,-0.9569030651673159,0.09716254806362276,-0.5903477345307295,-0.6382195990287619,-0.11544086622090897,6,1
157,-0.894529152856046,0.41433932024844616,-0.7783942812771115,-0.9644831497921176,-0.4473346794044984,0.15829765205920254,-0.3379477102766635,-1.4135538834161705,0.6737969756358517,-0.6120788352080293,1.5324995627572329,7,0
122,0.6461530116026525,-1.1732101871331848,-0.19991749948742807,0.09042325166615788,0.6055022781560235,-0.2533362727418455,-0.17321750996608418,0.39210288886486333,0.6737969756358517,-1.3131310429421315,-0.6617394542581272,5,0
4682,-0.06493106430136242,0.41433932024844616,-0.034638418976089824,-1.1222261630942896,-0.85931435844992,-1.1942138151442412,-1.7028550842786063,-1.3801157950405993,-0.5183729768006685,-1.5760256208424201,1.0448908923093756,6,0
55,0.05358294834930726,-0.2802135892310175,0.13064066153524798,-1.0039189031176607,-0.3100081197226911,-0.370945965542145,1.238755635553167,-1.0791729996604207,-0.3859096487521663,0.26423642445959916,0.3947459983788982,6,0
3711,0.7646670242533211,-0.3794354334423695,-0.19991749948742807,1.322790543089377,0.19352259911060218,-0.5473605047425941,0.979893892207971,1.6092493057357835,-0.9157629609461754,0.35186795042636204,-1.1493481247059845,6,0
4795,-0.538987114904038,-1.7189303302956207,-0.3651965799987663,-1.0433546564432035,-0.49311019929843386,0.5111267304601008,0.0385784618618035,-0.8718568517318714,-0.12098299265516183,0.5271310023598879,0.1509416631549688,7,0
2946,-2.0796692793627365,0.11667378761439007,-0.44783612025443503,0.3763324632763449,-0.9050898783438557,-0.4885556583424444,-0.7380067681737846,-0.3167845846973291,1.137418623805608,-1.0502364650418432,0.3947459983788982,6,0
284,0.2906109736506445,0.7120048528825017,-0.7783942812771115,1.7763017063331217,0.4224001985802808,0.6287364232604004,1.4034858358637463,1.5958740703855772,-0.45214131277641595,0.001341846559310476,-1.3931524599299125,5,0
4141,-0.06493106430136242,0.017451943403038586,-0.3651965799987663,1.086176023136119,0.2850736388984734,0.9227606552611489,0.2503744336896912,0.4723543009662492,-1.1144579530189271,0.7900255802601756,-0.09286267206895914,6,0
4518,2.542377214013357,-0.776322810287777,-0.034638418976089824,-0.5701256165366875,0.14774707921666638,-1.4882380471449896,-2.3147101140036153,0.12459818186025608,-0.3196779847279137,-1.137867991008606,-0.5804713425168164,6,0
3216,0.40912498630131416,-1.4708757197672406,1.0396756043476079,-1.0039189031176607,-0.0811305202530125,0.7463461160606998,-0.643875225139168,-0.9220139842952284,-1.4456162731401814,-0.3491842573077406,0.4760141101202075,5,0
3918,-0.538987114904038,0.7120048528825017,-0.44783612025443503,-0.944765273129346,-0.40155915951056265,-0.2533362727418455,-0.5968094536218596,-2.0856594597652496,-0.45214131277641595,-0.7873418871415545,2.995325574100805,7,0
885,-0.894529152856046,0.6127830086711502,-0.5304756605101041,-0.747586506501631,-0.9966409181317272,-0.9001895831434925,-0.785072539691093,-1.1460491764115632,1.4023452799026126,1.5787093139610415,1.369963339274613,7,0
1089,0.17209696099997587,-1.0739883429218329,-0.034638418976089824,-0.47153623322282995,-0.5388857191923696,-1.0766041223439415,-0.26734905300070094,-0.20978270189549367,0.011480335393340427,-0.8749734131083174,0.06967355141365948,7,0
4435,-0.4204731022533693,0.11667378761439007,-0.2825570397430972,0.5439344149099027,0.23929811900453762,-0.6061653511427438,0.6504334915868123,-0.21312651073303596,0.34263865551459755,0.6147625283266507,0.6656397041832366,6,0
4003,-0.06493106430136242,-1.3716538755558887,0.13064066153524798,-0.9644831497921176,0.056196039428794836,0.27590734485950197,-0.5026779105872428,-0.9755149256961275,-0.783299632897673,2.016866943794855,0.4760141101202075,6,0
4005,-0.06493106430136242,-1.3716538755558887,0.13064066153524798,-0.9644831497921176,0.056196039428794836,0.27590734485950197,-0.5026779105872428,-0.9755149256961275,-0.783299632897673,2.016866943794855,0.4760141101202075,6,0
877,-1.0130431655067145,0.017451943403038586,0.048001121279579305,-0.944765273129346,3.3520334717921676,-0.13572657994154608,-0.8086054254497472,-0.6444778507779572,0.011480335393340427,-0.9626049390750804,-0.2553988955515792,6,0
1946,-0.538987114904038,-0.5778791218650733,-0.11727795923175896,1.1058938997988905,0.925930917413574,1.2755897336620472,0.4621704055175789,1.7296264238878623,2.726978560387635,-0.5244473092412664,-1.230616236447294,6,0
3421,-0.6575011275547077,0.11667378761439007,-0.44783612025443503,-0.33351109658342937,0.6055022781560235,-0.4297508119422947,-1.3498617978987935,-1.2263005885129492,0.34263865551459755,0.6147625283266507,1.7763038979811607,8,0
923,-0.4204731022533693,-0.18099174501966547,-0.5304756605101041,1.2833547897638342,-0.0811305202530125,1.981247890463844,1.8035448937608676,0.8936742144985065,-0.12098299265516183,-0.5244473092412664,-0.41793511903419783,6,0
3683,-0.06493106430136242,-1.272432031344537,0.6264779030692623,1.2833547897638342,-0.0811305202530125,2.5986987776654162,1.0504925494839334,1.134428450802627,0.34263865551459755,2.5426560995954324,-0.2553988955515792,6,0
4468,-0.7760151402053762,-0.6771009660764253,-0.7783942812771115,-1.023636779780432,0.23929811900453762,-0.2533362727418455,-1.020401397277635,-1.2263005885129492,0.34263865551459755,0.7023940542934126,0.6385503336028275,6,0
3472,-0.18344507695203105,-1.1732101871331848,0.2132802017909171,-0.8658937664782601,-0.035355000359076724,-0.6649701975428935,-0.17321750996608418,-0.397035996798715,0.7400286396601014,0.8776571062269384,-0.011594560327649826,6,0
1307,3.371975302568039,-1.3716538755558887,2.1139896276713053,-0.9644831497921176,0.14774707921666638,-0.7237750439430433,0.08564423337911187,0.592731419118328,-1.3793846091159316,1.140551684127227,-0.8242756777407458,5,0
1204,-0.6432657006961093,-0.9375253631126514,0.9706489785661079,-0.31132282058617994,-0.2862141304822821,0.7770074640825544,-0.07504301717412061,-0.7455592266525223,0.5759223248600008,1.132172707997766,0.5416298765254124,7,1
4491,-0.894529152856046,0.017451943403038586,-0.8610338215327804,-0.4321004798972869,-0.35578363961662685,-1.3118235079445406,-1.020401397277635,-1.6877462080958994,-1.4456162731401814,1.8416038918613291,2.1013763449463996,6,0
3389,-0.30195908960270074,-0.3794354334423695,-0.2825570397430972,0.9678687631594901,-0.9050898783438557,-1.42943320074484,-1.4439933409334103,-0.07268653955562922,-0.3859096487521663,0.5271310023598879,1.8575720097224715,7,0
1182,0.6461530116026525,-0.5778791218650733,-0.034638418976089824,-0.8658937664782601,-0.035355000359076724,-0.2533362727418455,-0.8792040827257098,-0.31009696702220746,1.5348086079511147,0.5271310023598879,0.7198184453441369,5,0
3399,-1.4870992161093912,0.41433932024844616,-0.034638418976089824,0.1988715733114013,-0.40155915951056265,-0.6061653511427438,-1.020401397277635,-0.45053693819961416,0.40887031953884717,0.001341846559310476,0.4760141101202075,6,0
362,-0.06493106430136242,-1.272432031344537,-0.2825570397430972,-0.21520383660680042,0.19352259911060218,0.27590734485950197,-0.26734905300070094,0.05772200510911356,1.4023452799026126,-0.8749734131083174,-0.6617394542581272,6,0
4384,-0.538987114904038,-0.18099174501966547,-1.0263129020441186,0.35661458661357315,0.19352259911060218,0.9227606552611489,1.0269596637252794,0.46566668329112754,0.2764069914903449,-0.08628967940745241,-0.8242756777407458,5,0
4860,-1.0130431655067145,2.3987762044754852,-0.034638418976089824,0.2580252032997158,0.010420519534859058,-0.6649701975428935,-0.4556121390699344,-0.5976645270521426,-0.981994624970425,-0.9626049390750804,0.3947459983788982,6,0
518,1.4824969452450147,-1.7754968488588718,1.124700364841761,0.18531173094536857,0.011337976747382728,-0.46619251712773346,-0.4399506232402704,0.24026624565692817,-0.5903477345307295,0.1289504006827337,1.1987006192717338,6,1
829,-1.3901552789997473,0.45909377979771565,-0.9806685809254999,-0.31132282058617994,-0.34997529631721036,0.011961321799300349,-0.6832223606177036,-1.582980864420791,1.6126068220962082,0.660068092790692,0.6354971254891724,6,1
1335,-1.3685852034587214,-0.6771009660764253,-0.7783942812771115,-0.8067401364899456,0.056196039428794836,1.4520042728624964,1.1916898640358586,0.3252267121137208,3.058136880508889,2.016866943794855,-0.3366670072928885,6,0
3549,-1.0130431655067145,0.5135611644597982,-1.1089524422997876,-0.9053295198038032,-0.676212278874177,0.8051509624608495,0.485703291276233,-0.7113540275290997,1.4685769439268652,0.35186795042636204,0.3947459983788982,6,0
438,1.1952317228205385,-0.6582015345305782,1.4328031373930676,0.46910290324911097,-0.24370668659232994,0.5857459285117409,0.2290466545476709,1.5122991131530483,-1.0438972020715718,1.3682250156013032,-0.49090986207595044,6,1
627,0.27598301106221484,0.40322901408130096,0.0976911230040726,-0.24037502751024437,0.22387519619714352,-1.039977123840174,-0.9569030651673159,1.0882881573210084,0.316751200550949,-0.9922980604340679,-1.2418478537860334,5,1
4581,-1.0130431655067145,-0.08176990080831344,-0.6131152007657733,-1.0039189031176607,-0.35578363961662685,-0.1945314263416958,-0.008487309655504876,-0.92870160197035,1.7997352640481192,-0.5244473092412664,0.4760141101202075,6,0
1902,2.3053491887120194,-0.4786572776537213,0.13064066153524798,0.8495615031828607,-0.2642325998287553,-0.5473605047425941,1.0504925494839334,1.462121716883255,-1.7105429292371859,0.001341846559310476,-1.1493481247059845,6,0
925,0.16107692209242377,-1.7196320831424572,0.4571443576472635,-0.45321840673805114,-0.4987513499320426,3.5502997298593506,0.9284528995077913,-0.3745496402994799,1.029471792400843,1.2501988617995345,0.5416298765254124,7,1
4352,0.5276389989519829,0.017451943403038586,0.13064066153524798,-0.944765273129346,0.37662467868634497,-0.2533362727418455,0.226841547931037,-0.7514797335797927,-0.05475132863090923,-0.1739212053742153,0.1509416631549688,5,0
295,1.4250439007601197,-0.1554186430828458,0.9706489785661079,-0.027531648282437888,-0.30746785242725816,-1.039977123840174,-0.5919954591011661,1.7773059605480366,-1.6918250128442014,-0.10710190692080361,-0.8663788579309919,5,1
1052,-1.5625144124544335,0.4311613969395083,-1.1347199672011534,-0.09847944135837348,-0.30746785242725816,0.2988536251555206,-0.6528133934455245,-2.2083970242730104,1.6126068220962082,-0.6382195990287619,2.325107606836858,5,1
3729,0.7646670242533211,0.017451943403038586,0.6264779030692623,-1.0039189031176607,-0.0811305202530125,-1.42943320074484,-0.29088193875935514,-0.36694171726068603,0.6075653116115991,-0.3491842573077406,-0.17413078381026845,5,0
1284,1.0016950495546595,-0.08176990080831344,0.048001121279579305,-0.9053295198038032,-0.8135388385559842,-0.5473605047425941,0.6974992631041207,-0.978858734533707,-1.3131529450916792,-0.08628967940745241,1.2886952275333035,7,0
1173,-0.41345352275652864,-0.9375253631126514,0.2003920471878415,-0.5951139928899222,-0.1799455207574017,0.968268999653368,0.5635452934416415,0.21906569786536442,0.9646790113235786,-0.22512806072257227,-0.8663788579309919,6,1
2220,0.17209696099997587,-0.5778791218650733,-0.11727795923175896,-0.944765273129346,-0.035355000359076724,0.27590734485950197,-0.4320792533112802,-0.8785444694069932,-1.3793846091159316,-0.4368157832745035,-0.011594560327649826,6,0
1409,1.2387230748559976,-0.776322810287777,0.048001121279579305,-1.023636779780432,-0.2642325998287553,-0.370945965542145,-0.4791450248285886,-0.2766588786466362,-0.3196779847279137,-0.6997103611747921,0.06967355141365948,6,0
1561,-0.2985474337867381,0.40322901408130096,-0.05636026327158051,-0.38227061366211557,-0.15869179881242562,1.4464228385804017,2.5705371268054655,-0.2791471752372959,-0.6551405156079939,-0.8152588297314148,-0.49090986207595044,5,1
4342,-1.3685852034587214,0.017451943403038586,0.13064066153524798,-1.023636779780432,0.2850736388984734,0.21710249845935226,0.06211134762045768,-0.9855463522088286,1.667271935999617,1.7539723658945663,0.6385503336028275,6,0
917,1.0016950495546595,0.2158956318257421,-0.11727795923175896,-0.944765273129346,-0.40155915951056265,-0.7237750439430433,-0.3379477102766635,-0.7113540275290997,-1.7105429292371859,-1.4007625689088943,0.3947459983788982,6,0
944,-0.011282211362261343,-1.2727139574111397,1.124700364841761,0.8947896617047238,0.05384542063733489,-0.46619251712773346,-0.6832223606177036,-0.9363641567769492,-0.2663838291444162,-0.10710190692080361,1.5741696151267752,7,1
3555,-1.2500711908080528,-1.3716538755558887,-1.522150143578133,-0.057460823304628414,-0.17268156004088375,-0.4885556583424444,-0.3614805960353177,-0.13621890746922946,-0.8495312969219228,0.9652886321937013,-0.49920323077550716,6,0
3682,-0.538987114904038,-1.1732101871331848,0.8743965238362696,-1.023636779780432,0.23929811900453762,0.21710249845935226,-0.3850134817939719,-1.152736794086685,-0.5183729768006685,2.2797615216951437,0.6385503336028275,7,0
12,-1.5625144124544335,0.487026162655923,-1.3914722776605752,-0.6660617859658576,0.03259169869235881,0.011961321799300349,0.38109149040856666,-1.2967734692341801,1.742192384250734,-0.8152588297314148,-0.49090986207595044,5,1
1117,-0.7581717896658999,0.906011905529033,-1.0320190430173843,-0.027531648282437888,0.07509914258231097,-0.08366944598610641,-0.774449262134241,-0.5441540226322841,0.4463367627054749,-0.3431542145243409,0.8232316234166939,6,1
3116,-0.18344507695203105,-0.6771009660764253,0.2959197420465862,-0.7673043831644025,-0.5388857191923696,-0.01811688714124663,-1.16159871182956,-0.9119825577825644,0.40887031953884717,0.08897337252607336,0.3947459983788982,7,0
1425,-0.06493106430136242,-0.5778791218650733,1.2875942251146149,-1.0827904097687466,0.2850736388984734,-0.5473605047425941,-0.24381616724204674,-1.0122968229092781,0.40887031953884717,-1.225499516975369,0.7198184453441369,6,0
3350,0.40912498630131416,-0.5778791218650733,-0.44783612025443503,0.15943581998585826,0.6512777980499593,0.3347121912596517,-0.14968462420743,-0.17634461351988528,-0.7170679688734205,0.8776571062269384,0.6385503336028275,6,0
642,0.9079665003960623,0.06804041978281314,0.9192985164742234,-0.16942723443430907,-0.34997529631721036,0.011961321799300349,-0.19667888586283722,1.2472922657580012,0.5111295437827393,-0.22512806072257227,-0.9602461068947519,5,1
236,0.40912498630131416,-0.4786572776537213,0.37855928230225533,1.5594050630426353,0.5597267582620881,1.1579800408617478,1.3093542928291295,1.2949312750053987,-0.6508363048491708,-0.4368157832745035,-1.230616236447294,6,0
866,0.05358294834930726,-0.9747664987104812,0.2132802017909171,-1.0039189031176607,-0.4473346794044984,0.27590734485950197,-0.5026779105872428,-0.20978270189549367,0.5413336475873495,4.032392041030399,-0.8242756777407458,7,0
3519,0.05358294834930726,0.5135611644597982,2.3619082484383127,0.21858944997417273,-0.35578363961662685,0.6287364232604004,-0.14968462420743,-0.8685130428942921,0.2764069914903449,-0.5244473092412664,2.345180680170329,7,0
3336,0.05358294834930726,1.0096703855165579,-0.3651965799987663,1.4312388647346204,0.10197155932273061,0.9815655016612986,1.1916898640358586,1.2748684219800337,-1.2469212810674295,0.9652886321937013,-0.8242756777407458,6,0
1319,0.44834214451689997,1.297065265543936,2.100359144587565,-0.5951139928899222,6.9400513308095775,0.20322285737011386,0.5331363262694624,-0.12014306680030291,-2.6637167290031445,3.964800399240212,-1.2418478537860334,6,1
3245,0.8831810369039897,-0.08176990080831344,-0.3651965799987663,-0.7673043831644025,0.6055022781560235,0.09949280565905282,-0.5497436821045512,-0.2499084079461495,-0.6508363048491708,-1.0502364650418432,-0.5804713425168164,5,0
1024,-0.06493106430136242,0.6127830086711502,3.353582731506341,-0.7081507531760881,1.93299235508016,-0.7237750439430433,1.0975583210012418,-0.4104112321489212,2.1308935841693737,1.8416038918613291,1.2074271157919942,6,0
4336,0.5276389989519829,-0.8755446544991291,-0.5304756605101041,1.4805335563915492,0.5139512383681523,0.5699315768602506,0.3915717482416163,1.3517760252438773,-1.6443112652129361,-0.6997103611747921,-1.3931524599299125,8,0
366,-1.0130431655067145,-0.9747664987104812,-0.5304756605101041,-0.9644831497921176,1.9787678749740956,0.27590734485950197,0.10917711913776605,-0.5776016740268147,1.9984302561208742,1.140551684127227,0.23220977489627956,6,0
2822,-0.4204731022533693,-0.776322810287777,-0.7783942812771115,0.5537933532412882,-0.0811305202530125,-0.6061653511427438,0.27390731944834534,0.33191432978884244,0.21017532746609527,-0.4368157832745035,-0.011594560327649826,5,0
